"lang","owner","name","file","mock","dep","origin"
"Python","home-assistant","core","../repos/Python/core/tests/components/litterrobot/test_button.py","with freeze_time(""2021-11-15 17:37:00"", tz_offset=-7):","""2021-11-15 17:37:00"", tz_offset=-7","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/google_wifi/test_sensor.py","requests_mock.get(resource, status_code=HTTPStatus.OK)","resource, status_code=HTTPStatus.OK","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/google_wifi/test_sensor.py","requests_mock.get(resource, status_code=HTTPStatus.OK)","resource, status_code=HTTPStatus.OK","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/google_wifi/test_sensor.py","requests_mock.get(resource, text=data, status_code=HTTPStatus.OK)","resource, text=data, status_code=HTTPStatus.OK","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/prometheus/test_init.py","with mock.patch(f""{PROMETHEUS_PATH}.prometheus_client"") as client:","f""{PROMETHEUS_PATH}.prometheus_client""","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/soundtouch/test_config_flow.py","requests_mock.get(ANY, exc=RequestException())","ANY, exc=RequestException(","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/soundtouch/conftest.py","requests_mock.get(f""{DEVICE_1_URL}/info"", text=device1_info)","f""{DEVICE_1_URL}/info"", text=device1_info","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/soundtouch/conftest.py","requests_mock.get(f""{DEVICE_1_URL}/volume"", text=device1_volume)","f""{DEVICE_1_URL}/volume"", text=device1_volume","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/soundtouch/conftest.py","requests_mock.get(f""{DEVICE_1_URL}/presets"", text=device1_presets)","f""{DEVICE_1_URL}/presets"", text=device1_presets","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/soundtouch/conftest.py","requests_mock.get(f""{DEVICE_1_URL}/getZone"", text=device1_zone_master)","f""{DEVICE_1_URL}/getZone"", text=device1_zone_master","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/soundtouch/conftest.py","requests_mock.get(f""{DEVICE_2_URL}/info"", text=device2_info)","f""{DEVICE_2_URL}/info"", text=device2_info","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/soundtouch/conftest.py","requests_mock.get(f""{DEVICE_2_URL}/volume"", text=device2_volume)","f""{DEVICE_2_URL}/volume"", text=device2_volume","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/soundtouch/conftest.py","requests_mock.get(f""{DEVICE_2_URL}/now_playing"", text=device2_now_playing_standby)","f""{DEVICE_2_URL}/now_playing"", text=device2_now_playing_standby","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/soundtouch/conftest.py","requests_mock.get(f""{DEVICE_2_URL}/getZone"", text=device2_zone_slave)","f""{DEVICE_2_URL}/getZone"", text=device2_zone_slave","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/ipma/test_weather.py","@freeze_time(""2020-01-14 23:00:00"")","""2020-01-14 23:00:00""","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/smartthings/test_init.py","assert forward_mock.call_count == len(PLATFORMS)","PLATFORMS","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/smartthings/test_init.py","assert forward_mock.call_count == len(PLATFORMS)","PLATFORMS","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/smartthings/test_init.py","assert forward_mock.call_count == len(PLATFORMS)","PLATFORMS","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/smartthings/test_init.py","assert forward_mock.call_count == len(PLATFORMS)","PLATFORMS","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_socket.call_args == mock.call(socket.AF_INET, socket.SOCK_STREAM)","socket.AF_INET, socket.SOCK_STREAM","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_socket.call_args == mock.call(socket.AF_INET, socket.SOCK_STREAM)","socket.AF_INET, socket.SOCK_STREAM","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_gf.call_args == mock.call(hass, ""foo"", 123, ""tcp"", ""me"")","hass, ""foo"", 123, ""tcp"", ""me""","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_socket.call_args == mock.call(socket.AF_INET, socket.SOCK_STREAM)","socket.AF_INET, socket.SOCK_STREAM","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_gf.call_args == mock.call(hass, ""foo"", 123, ""udp"", ""me"")","hass, ""foo"", 123, ""udp"", ""me""","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_socket.call_args == mock.call(socket.AF_INET, socket.SOCK_STREAM)","socket.AF_INET, socket.SOCK_STREAM","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_socket.return_value.connect.call_args == mock.call((""localhost"", 2003))","(""localhost"", 2003","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_socket.return_value.send.call_args == mock.call(b""\n"")","b""\n""","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_socket.return_value.connect.call_args == mock.call((""localhost"", 2003))","(""localhost"", 2003","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_socket.return_value.send.call_args == mock.call(b""\n"")","b""\n""","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_socket.return_value.connect.call_args == mock.call((""localhost"", 2003))","(""localhost"", 2003","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_socket.return_value.send.call_args == mock.call(b""\n"")","b""\n""","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_socket.return_value.connect.call_args == mock.call((""localhost"", 2003))","(""localhost"", 2003","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_socket.return_value.send.call_args == mock.call(b""\n"")","b""\n""","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_socket.return_value.connect.call_args == mock.call((""localhost"", 2003))","(""localhost"", 2003","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_socket.return_value.send.call_args == mock.call(b""\n"")","b""\n""","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_socket.return_value.connect.call_args == mock.call((""localhost"", 2003))","(""localhost"", 2003","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/graphite/test_init.py","assert mock_socket.return_value.send.call_args == mock.call(b""\n"")","b""\n""","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/manual_mqtt/test_alarm_control_panel.py","with freeze_time(future):","future","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/manual_mqtt/test_alarm_control_panel.py","with freeze_time(future):","future","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/wled/test_button.py","@freeze_time(""2021-11-04 17:37:00"", tz_offset=-1)","""2021-11-04 17:37:00"", tz_offset=-1","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/mochad/test_light.py","with mock.patch(""homeassistant.components.mochad.light.device"") as device:","""homeassistant.components.mochad.light.device""","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/mochad/test_light.py","(32, [mock.call(""on""), mock.call(""dim 25"")]),","""on""","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/mochad/test_light.py","(256, [mock.call(""xdim 45"")]),","""xdim 45""","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/mochad/test_light.py","(64, [mock.call(""xdim 11"")]),","""xdim 11""","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/mochad/test_switch.py","with mock.patch(""homeassistant.components.mochad.switch.device""), mock.patch(","""homeassistant.components.mochad.switch.device""","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/elgato/test_button.py","@pytest.mark.freeze_time(""2021-11-13 11:48:00"")","""2021-11-13 11:48:00""","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/darksky/test_sensor.py","requests_mock.get(url, text=msg, status_code=400)","url, text=msg, status_code=400","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/darksky/test_sensor.py","requests_mock.get(re.compile(uri), text=load_fixture(""darksky.json""))","re.compile(uri","interno"
"Python","home-assistant","core","../repos/Python/core/tests/components/webostv/test_notify.py","assert client.mock_calls[0] == call.connect()","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/webostv/test_notify.py","assert client.mock_calls[0] == call.connect()","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/webostv/test_notify.py","assert client.mock_calls[0] == call.connect()","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/webostv/test_notify.py","assert client.mock_calls[0] == call.connect()","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/webostv/test_notify.py","assert client.mock_calls[0] == call.connect()","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/samsungtv/test_config_flow.py","assert authenticator_mock.call_args[0] == (""fake_host"",)","""fake_host"",","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/lacrosse_view/test_init.py","), freeze_time(one_hour_after):","one_hour_after","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/lacrosse_view/test_init.py","), freeze_time(one_hour_after):","one_hour_after","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/bluetooth/test_active_update_coordinator.py","assert async_handle_update.mock_calls[0] == call({""testdata"": 0})","{""testdata"": 0}","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/bluetooth/test_active_update_coordinator.py","assert async_handle_update.mock_calls[1] == call({""testdata"": 1})","{""testdata"": 1}","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/bluetooth/test_active_update_coordinator.py","assert async_handle_update.mock_calls[-1] == call({""testdata"": True})","{""testdata"": True}","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/bluetooth/test_active_update_coordinator.py","assert async_handle_update.mock_calls[-1] == call({""testdata"": None})","{""testdata"": None}","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/bluetooth/test_active_update_coordinator.py","assert async_handle_update.mock_calls[-1] == call({""testdata"": True})","{""testdata"": True}","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/bluetooth/test_active_update_coordinator.py","assert async_handle_update.mock_calls[-1] == call({""testdata"": None})","{""testdata"": None}","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/bluetooth/test_active_update_coordinator.py","assert async_handle_update.mock_calls[-1] == call({""testdata"": False})","{""testdata"": False}","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/bluetooth/test_active_update_coordinator.py","assert async_handle_update.mock_calls[-1] == call({""testdata"": None})","{""testdata"": None}","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/bluetooth/test_active_update_coordinator.py","assert async_handle_update.mock_calls[-1] == call({""testdata"": False})","{""testdata"": False}","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/bluetooth/test_active_update_coordinator.py","assert async_handle_update.mock_calls[-1] == call({""testdata"": 1})","{""testdata"": 1}","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/bluetooth/test_active_update_coordinator.py","assert async_handle_update.mock_calls[-1] == call({""testdata"": 1})","{""testdata"": 1}","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","mock.call.status(),","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","mock.call.consumable_status(),","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","mock.call.clean_history(),","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","mock.call.dnd_status(),","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","mock.call.timer(),","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","[mock.call.resume_or_start()], any_order=True","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","mock_mirobo_is_got_error.assert_has_calls([mock.call.pause()], any_order=True)","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","mock_mirobo_is_got_error.assert_has_calls([mock.call.stop()], any_order=True)","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","mock_mirobo_is_got_error.assert_has_calls([mock.call.home()], any_order=True)","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","mock_mirobo_is_got_error.assert_has_calls([mock.call.find()], any_order=True)","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","mock_mirobo_is_got_error.assert_has_calls([mock.call.spot()], any_order=True)","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","[mock.call.raw_command(""raw"", None)], any_order=True","""raw"", None","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","[mock.call.raw_command(""raw"", {""k1"": 2})], any_order=True","""raw"", {""k1"": 2}","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","mock.call(),","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","mock.call(),","","indefinida"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","mock.call([[123, 123, 123, 123, 2]]),","[[123, 123, 123, 123, 2]]","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","mock.call(x_coord=25500, y_coord=26500),","x_coord=25500, y_coord=26500","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","mock.call(segments=[int(i) for i in [""1"", ""2""]]),","segments=[int(i","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","mock.call(segments=[1]),","segments=[1]","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","[mock.call.set_fan_speed(60)], any_order=True","60","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/xiaomi_miio/test_vacuum.py","[mock.call.set_fan_speed(fan_speed_dict[""Medium""])], any_order=True","fan_speed_dict[""Medium""]","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/deconz/test_gateway.py","assert forward_entry_setup.mock_calls[2][1] == (config_entry, BUTTON_DOMAIN)","config_entry, BUTTON_DOMAIN","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/deconz/test_gateway.py","assert forward_entry_setup.mock_calls[3][1] == (config_entry, CLIMATE_DOMAIN)","config_entry, CLIMATE_DOMAIN","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/deconz/test_gateway.py","assert forward_entry_setup.mock_calls[4][1] == (config_entry, COVER_DOMAIN)","config_entry, COVER_DOMAIN","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/deconz/test_gateway.py","assert forward_entry_setup.mock_calls[5][1] == (config_entry, FAN_DOMAIN)","config_entry, FAN_DOMAIN","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/deconz/test_gateway.py","assert forward_entry_setup.mock_calls[6][1] == (config_entry, LIGHT_DOMAIN)","config_entry, LIGHT_DOMAIN","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/deconz/test_gateway.py","assert forward_entry_setup.mock_calls[7][1] == (config_entry, LOCK_DOMAIN)","config_entry, LOCK_DOMAIN","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/deconz/test_gateway.py","assert forward_entry_setup.mock_calls[8][1] == (config_entry, NUMBER_DOMAIN)","config_entry, NUMBER_DOMAIN","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/deconz/test_gateway.py","assert forward_entry_setup.mock_calls[9][1] == (config_entry, SCENE_DOMAIN)","config_entry, SCENE_DOMAIN","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/deconz/test_gateway.py","assert forward_entry_setup.mock_calls[10][1] == (config_entry, SELECT_DOMAIN)","config_entry, SELECT_DOMAIN","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/deconz/test_gateway.py","assert forward_entry_setup.mock_calls[11][1] == (config_entry, SENSOR_DOMAIN)","config_entry, SENSOR_DOMAIN","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/deconz/test_gateway.py","assert forward_entry_setup.mock_calls[12][1] == (config_entry, SIREN_DOMAIN)","config_entry, SIREN_DOMAIN","externo"
"Python","home-assistant","core","../repos/Python/core/tests/components/deconz/test_gateway.py","assert forward_entry_setup.mock_calls[13][1] == (config_entry, SWITCH_DOMAIN)","config_entry, SWITCH_DOMAIN","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_threading.py","with mock.patch.object(threading, '_counter', return_value=2):","threading, '_counter', return_value=2","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_threading.py","with mock.patch.object(threading, '_counter', return_value=3):","threading, '_counter', return_value=3","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_threading.py","with mock.patch.object(threading, '_counter', return_value=5):","threading, '_counter', return_value=5","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_ctypes/test_find.py","with unittest.mock.patch(""ctypes.util._findSoname_ldconfig"", lambda *args: None):","""ctypes.util._findSoname_ldconfig"", lambda *args: None","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_ctypes/test_find.py","with unittest.mock.patch(""ctypes.util._findSoname_ldconfig"", lambda *args: None), \","""ctypes.util._findSoname_ldconfig"", lambda *args: None","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_ctypes/test_find.py","unittest.mock.patch(""ctypes.util._findLib_gcc"", lambda *args: None):","""ctypes.util._findLib_gcc"", lambda *args: None","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_code_module.py","self.stdout = stack.enter_context(mock.patch('code.sys.stdout'))","'code.sys.stdout'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_code_module.py","self.stderr = stack.enter_context(mock.patch('code.sys.stderr'))","'code.sys.stderr'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_code_module.py","prepatch = mock.patch('code.sys', wraps=code.sys, spec=code.sys)","'code.sys', wraps=code.sys, spec=code.sys","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_zipimport.py","@unittest.mock.patch('_imp.check_hash_based_pycs', 'always')","'_imp.check_hash_based_pycs', 'always'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_httplib.py","with mock.patch.object(self.conn, 'send') as mock_send:","self.conn, 'send'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_fileinput.py","with mock.patch('sys.stdin') as m_stdin:","'sys.stdin'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_int.py","@mock.patch.object(_pylong, ""int_to_decimal_string"")","_pylong, ""int_to_decimal_string""","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_int.py","@mock.patch.object(_pylong, ""int_from_string"")","_pylong, ""int_from_string""","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_importlib/test_abc.py","with mock.patch.object(self.InspectLoaderSubclass, 'get_source') as mocked:","self.InspectLoaderSubclass, 'get_source'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_importlib/test_abc.py","with mock.patch.object(self.InspectLoaderSubclass, 'get_source') as mocked:","self.InspectLoaderSubclass, 'get_source'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_importlib/test_abc.py","return mock.patch.object(self.InspectLoaderSubclass, 'get_code')","self.InspectLoaderSubclass, 'get_code'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_importlib/source/test_file_loader.py","unittest.mock.patch('_imp.check_hash_based_pycs', 'never'):","'_imp.check_hash_based_pycs', 'never'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_importlib/source/test_file_loader.py","unittest.mock.patch('_imp.check_hash_based_pycs', 'always'):","'_imp.check_hash_based_pycs', 'always'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_platform.py","with mock.patch('os.confstr', create=True, return_value='mock 1.0'):","'os.confstr', create=True, return_value='mock 1.0'","interno"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_platform.py","with mock.patch.object(platform, 'uname', return_value=uname), \","platform, 'uname', return_value=uname","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_platform.py","mock.patch.object(platform, 'architecture', return_value=arch):","platform, 'architecture', return_value=arch","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_script_helper.py","@mock.patch('subprocess.Popen')","'subprocess.Popen'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_script_helper.py","@mock.patch('subprocess.Popen')","'subprocess.Popen'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_script_helper.py","@mock.patch('subprocess.check_call')","'subprocess.check_call'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_script_helper.py","with mock.patch.dict(os.environ):","os.environ","interno"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_script_helper.py","@mock.patch('subprocess.check_call')","'subprocess.check_call'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_script_helper.py","with mock.patch.dict(os.environ):","os.environ","interno"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_script_helper.py","@mock.patch('subprocess.check_call')","'subprocess.check_call'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_script_helper.py","with mock.patch.dict(os.environ):","os.environ","interno"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_script_helper.py","@mock.patch('subprocess.check_call')","'subprocess.check_call'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_script_helper.py","with mock.patch.dict(os.environ):","os.environ","interno"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_site.py","mock.patch('os.path.expanduser', lambda path: path):","'os.path.expanduser', lambda path: path","interno"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_site.py","with mock.patch('os.path.isdir', return_value=False) as mock_isdir, \","'os.path.isdir', return_value=False","interno"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_site.py","mock.patch.object(site, 'addsitedir') as mock_addsitedir, \","site, 'addsitedir'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_site.py","with mock.patch('sys.flags', mock.Mock(verbose=verbose)), \","'sys.flags', mock.Mock(verbose=verbose","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_site.py","mock.patch('sys.stderr', io.StringIO()):","'sys.stderr', io.StringIO(","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_random.py","@unittest.mock.patch('random._urandom') # os.urandom","'random._urandom'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_random.py","with unittest.mock.patch.object(random.Random, 'random') as random_mock:","random.Random, 'random'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_random.py","@unittest.mock.patch('random.Random.random')","'random.Random.random'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_random.py","@unittest.mock.patch('random.Random.random')","'random.Random.random'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_random.py","@unittest.mock.patch('random.Random.random')","'random.Random.random'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_random.py","@unittest.mock.patch('random.Random.random')","'random.Random.random'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_random.py","@unittest.mock.patch('random.Random.gammavariate')","'random.Random.gammavariate'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_sax.py","with mock.patch('xml.sax.saxutils.open', side_effect=mock_open):","'xml.sax.saxutils.open', side_effect=mock_open","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_uuid.py","with mock.patch.object(self.uuid, '_has_uuid_generate_time_safe', False), \","self.uuid, '_has_uuid_generate_time_safe', False","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_uuid.py","mock.patch.object(self.uuid, '_generate_time_safe', None), \","self.uuid, '_generate_time_safe', None","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_uuid.py","mock.patch.object(self.uuid, '_last_timestamp', None), \","self.uuid, '_last_timestamp', None","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_uuid.py","mock.patch.object(self.uuid, 'getnode', return_value=93328246233727), \","self.uuid, 'getnode', return_value=93328246233727","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_uuid.py","mock.patch('time.time_ns', return_value=1545052026752910643), \","'time.time_ns', return_value=1545052026752910643","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_uuid.py","mock.patch('random.getrandbits', return_value=5317): # guaranteed to be random","'random.getrandbits', return_value=5317","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_uuid.py","with mock.patch.object(self.uuid, '_has_uuid_generate_time_safe', False), \","self.uuid, '_has_uuid_generate_time_safe', False","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_uuid.py","mock.patch.object(self.uuid, '_generate_time_safe', None), \","self.uuid, '_generate_time_safe', None","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_uuid.py","mock.patch.object(self.uuid, '_last_timestamp', None), \","self.uuid, '_last_timestamp', None","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_uuid.py","mock.patch('time.time_ns', return_value=1545052026752910643):","'time.time_ns', return_value=1545052026752910643","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_inspect.py","with unittest.mock.patch('inspect.getabsfile', _getabsfile):","'inspect.getabsfile', _getabsfile","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_inspect.py","with unittest.mock.patch('inspect.ismethoddescriptor', _isdesc):","'inspect.ismethoddescriptor', _isdesc","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_tabnanny.py","@mock.patch('tabnanny.NannyNag')","'tabnanny.NannyNag'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_getpass.py","@mock.patch('os.environ')","'os.environ'","interno"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_getpass.py","[mock.call(x) for x in ('LOGNAME', 'USER', 'LNAME', 'USERNAME')])","x","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_getpass.py","with mock.patch('os.getuid') as uid, \","'os.getuid'","interno"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_getpass.py","mock.patch('pwd.getpwuid') as getpw:","'pwd.getpwuid'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_getpass.py","with mock.patch('sys.stderr') as stderr:","'sys.stderr'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_getpass.py","@mock.patch('sys.stdin')","'sys.stdin'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_getpass.py","@mock.patch('sys.stdin')","'sys.stdin'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_getpass.py","with mock.patch('os.open') as open, \","'os.open'","interno"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_getpass.py","mock.patch('io.FileIO') as fileio, \","'io.FileIO'","externo"
"Python","python","cpython","../repos/Python/cpython/Lib/test/test_getpass.py","mock.patch('io.TextIOWrapper') as textio:","'io.TextIOWrapper'","externo"
