"lang","owner","name","file","mock","dep","origin"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/tools/__tests__/events-test.js","mockHandlers = Array.from(new Array(3), () => jest.fn());","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/tools/__tests__/events-test.js","const preventDefaultHandler = jest.fn((event) => {","(event","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/prop-types/__tests__/deprecate-test.js","jest.mock('../../internal/warning');","'../../internal/warning'","interno"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/prop-types/__tests__/deprecate-test.js","mockPropType = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/internal/keyboard/__tests__/match-test.js","eventListener = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/internal/__tests__/ClickListener-test.js","onClickOutside = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/internal/__tests__/ClickListener-test.js","const mockConsoleError = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/internal/__tests__/ClickListener-test.js","const mockRef = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/internal/__tests__/useMatchMedia-test.js","value: jest.fn().mockImplementation((query) => {","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/internal/__tests__/useMatchMedia-test.js","onchange: jest.fn(),","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/internal/__tests__/useMatchMedia-test.js","addListener: jest.fn(),","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/internal/__tests__/useMatchMedia-test.js","removeListener: jest.fn(),","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/internal/__tests__/useMatchMedia-test.js","removeEventListener: jest.fn(),","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/internal/__tests__/useMatchMedia-test.js","dispatchEvent: jest.fn(),","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/internal/__tests__/InnerClickListener-test.js","onClickOutside = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/internal/__tests__/Selection-test.js","render: jest.fn(() => <div />),","(","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/CopyButton/CopyButton-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FluidComboBox/__tests__/FluidComboBox-test.js","onChange: jest.fn(),","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FluidComboBox/__tests__/FluidComboBox-test.js","const onInputChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FluidComboBox/__tests__/FluidComboBox-test.js","const itemToElement = jest.fn((item) => {","(item","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenu/OverflowMenu-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenu/OverflowMenu-test.js","const onClose = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenu/OverflowMenu-test.js","const onFocus = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Checkbox/__tests__/Checkbox-test.js","const ref = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Checkbox/__tests__/Checkbox-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Checkbox/__tests__/Checkbox-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Checkbox/__tests__/Checkbox-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/RadioTile/RadioTile-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/CodeSnippet/__tests__/CodeSnippet-test.js","jest.mock('copy-to-clipboard', () => {","'copy-to-clipboard', (","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/CodeSnippet/__tests__/CodeSnippet-test.js","return jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/CodeSnippet/__tests__/CodeSnippet-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/CodeSnippet/__tests__/CodeSnippet-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FluidForm/FluidForm-test.js","const onSubmit = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Search/Search-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Search/Search-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Search/Search-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Search/Search-test.js","const onClear = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Popover/__tests__/Popover-test.js","const ref = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Popover/__tests__/Popover-test.js","const ref = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Modal/Modal-test.js","onClick: jest.fn(),","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Modal/Modal-test.js","onClick: jest.fn(),","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Modal/Modal-test.js","const onRequestClose = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Modal/Modal-test.js","const onRequestClose = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Modal/Modal-test.js","const onRequestClose = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Modal/Modal-test.js","const onRequestClose = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Modal/Modal-test.js","const onRequestSubmit = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Modal/Modal-test.js","const onRequestSubmit = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Modal/Modal-test.js","const onRequestClose = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Modal/Modal-test.js","const onSecondarySubmit = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FluidTextInput/__tests__/FluidTextInput-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FluidTextInput/__tests__/FluidTextInput-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FluidTextInput/__tests__/FluidTextInput-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FluidTextInput/__tests__/FluidTextInput-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FluidTextInput/__tests__/FluidTextInput-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ErrorBoundary/__tests__/ErrorBoundary-test.js","const log = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ErrorBoundary/__tests__/ErrorBoundary-test.js","<ErrorBoundaryContext.Provider value={{ log: jest.fn() }}>","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/StructuredList/StructuredList-test.js","const onKeyDownHandlerFn = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/StructuredList/StructuredList-test.js","const onKeyDownBodyHandlerFn = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/DangerButton/DangerButton-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Select/__tests__/Select-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Select/__tests__/Select-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/TextArea/TextArea-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/TextArea/TextArea-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/TextArea/TextArea-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/TextArea/TextArea-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/TextArea/__tests__/TextArea-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/TextArea/__tests__/TextArea-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Toggle/Toggle-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Toggle/Toggle-test.js","const onToggle = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Toggle/Toggle-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Toggle/Toggle-test.js","const onToggle = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ComposedModal/ModalFooter-test.js","const closeModal = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ComposedModal/ModalFooter-test.js","const onRequestClose = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ComposedModal/ModalFooter-test.js","const onRequestSubmit = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ComposedModal/ModalFooter-test.js","onClick: jest.fn(),","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ComposedModal/ModalFooter-test.js","onClick: jest.fn(),","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ComposedModal/ComposedModal-test.js","const onClose = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ButtonSet/ButtonSet-test.js","const ref = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/RadioButtonGroup/RadioButtonGroup-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ProgressIndicator/__tests__/ProgressIndicator-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ProgressIndicator/__tests__/ProgressIndicator-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/AspectRatio/__tests__/AspectRatio-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBox-test.js","const ref = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxSelection-test.js","clearSelection={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxSelection-test.js","clearSelection={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxSelection-test.js","const clearSelection = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxSelection-test.js","const clearSelection = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxSelection-test.js","const onClearSelection = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxSelection-test.js","clearSelection={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxSelection-test.js","const onClearSelection = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxSelection-test.js","clearSelection={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxSelection-test.js","const clearSelection = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxSelection-test.js","const clearSelection = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxSelection-test.js","const onClearSelection = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxSelection-test.js","clearSelection={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxSelection-test.js","const onClearSelection = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxSelection-test.js","clearSelection={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxMenu-test.js","const ref = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxMenuIcon-test.js","const translateWithId = jest.fn((id) => {","(id","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ListBox/__tests__/ListBoxMenuIcon-test.js","const translateWithId = jest.fn((id) => {","(id","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/NumberInput/__tests__/NumberInput-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/NumberInput/__tests__/NumberInput-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/NumberInput/__tests__/NumberInput-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/NumberInput/__tests__/NumberInput-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/NumberInput/__tests__/NumberInput-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/NumberInput/__tests__/NumberInput-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/NumberInput/__tests__/NumberInput-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ComboBox/ComboBox-test.js","onChange: jest.fn(),","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ComboBox/ComboBox-test.js","const onInputChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ComboBox/ComboBox-test.js","const itemToElement = jest.fn((item) => {","(item","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ContentSwitcher/ContentSwitcher-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ContentSwitcher/ContentSwitcher-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Breadcrumb/__tests__/Breadcrumb-test.js","const ref = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Breadcrumb/__tests__/BreadcrumbItem-test.js","const ref = jest.fn(() => React.createRef());","(","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Accordion/__tests__/AccordionItem-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Accordion/__tests__/AccordionItem-test.js","const onHeadingClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Dropdown/Dropdown-test.js","onChange: jest.fn(),","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Dropdown/Dropdown-test.js","const itemToElement = jest.fn((item) => {","(item","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FileUploader/__tests__/Filename-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FileUploader/__tests__/FileUploaderDropContainer-test.js","const onAddFiles = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FileUploader/__tests__/FileUploaderDropContainer-test.js","const onAddFiles = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FileUploader/__tests__/FileUploaderDropContainer-test.js","const onAddFiles = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FileUploader/__tests__/FileUploaderDropContainer-test.js","const onAddFiles = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FileUploader/__tests__/FileUploaderButton-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FileUploader/__tests__/FileUploaderButton-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FileUploader/__tests__/FileUploaderItem-test.js","const onDelete = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Link/Link-test.js","const ref = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FluidDropdown/__tests__/FluidDropdown-test.js","onChange: jest.fn(),","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FluidDropdown/__tests__/FluidDropdown-test.js","const itemToElement = jest.fn((item) => {","(item","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FeatureFlags/__tests__/FeatureFlags-test.js","const checkFlags = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FeatureFlags/__tests__/FeatureFlags-test.js","const checkFlag = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FeatureFlags/__tests__/FeatureFlags-test.js","const checkFlags = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FeatureFlags/__tests__/FeatureFlags-test.js","const checkFlag = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FeatureFlags/__tests__/FeatureFlags-test.js","const checkFlags = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FeatureFlags/__tests__/FeatureFlags-test.js","const checkFlag = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/FeatureFlags/__tests__/FeatureFlags-test.js","const checkFlag = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","closeMenu={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","closeMenu={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","closeMenu={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","closeMenu={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","closeMenu={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","const closeMenu = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","<OverflowMenuItem closeMenu={jest.fn()} itemText=""one"" disabled />","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","<OverflowMenuItem closeMenu={jest.fn()} itemText=""one"" hasDivider />","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","<OverflowMenuItem closeMenu={jest.fn()} itemText=""one"" isDelete />","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","render(<OverflowMenuItem closeMenu={jest.fn()} itemText=""one"" />);","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","closeMenu={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","const onMouseDown = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","closeMenu={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","const onMouseEnter = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","closeMenu={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","const onMouseUp = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","closeMenu={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","const onFocus = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","closeMenu={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","const onKeyDown = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","closeMenu={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","const onKeyUp = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","closeMenu={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/OverflowMenuItem/OverflowMenuItem-test.js","closeMenu={jest.fn()}","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Copy/Copy-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ExpandableSearch/ExpandableSearch-test.js","const onBlur = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ExpandableSearch/ExpandableSearch-test.js","const onChange = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ExpandableSearch/ExpandableSearch-test.js","const onClick = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ExpandableSearch/ExpandableSearch-test.js","const onClear = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ExpandableSearch/ExpandableSearch-test.js","const onExpand = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/ExpandableSearch/ExpandableSearch-test.js","const onFocus = jest.fn();","","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Slider/Slider-test.js","jest.mock('lodash.throttle');","'lodash.throttle'","externo"
"JavaScript","carbon-design-system","carbon","../repos/JavaScript/carbon/packages/react/src/components/Slider/Slider-test.js","const handleChange = jest.fn();","","externo"
